,row_id,Gene_Set,symbol
318,15,GOMF_FERROUS_IRON_BINDING,Fthl17e
319,15,GOMF_FERROUS_IRON_BINDING,Fthl17f
320,15,GOMF_FERROUS_IRON_BINDING,Ftl1
321,15,GOMF_FERROUS_IRON_BINDING,Ftl2-ps
322,15,GOMF_FERROUS_IRON_BINDING,Ftmt
323,15,GOMF_FERROUS_IRON_BINDING,Fto
324,15,GOMF_FERROUS_IRON_BINDING,Fxn
325,15,GOMF_FERROUS_IRON_BINDING,Haao
326,15,GOMF_FERROUS_IRON_BINDING,Heph
327,15,GOMF_FERROUS_IRON_BINDING,Hif1an
328,15,GOMF_FERROUS_IRON_BINDING,Iscu
329,15,GOMF_FERROUS_IRON_BINDING,Nt5e
330,15,GOMF_FERROUS_IRON_BINDING,Phyh
331,15,GOMF_FERROUS_IRON_BINDING,Plod1
332,15,GOMF_FERROUS_IRON_BINDING,Snca
333,15,GOMF_FERROUS_IRON_BINDING,Tet2
334,15,GOMF_FERROUS_IRON_BINDING,Th
335,15,GOMF_FERROUS_IRON_BINDING,Trf
336,15,GOMF_FERROUS_IRON_BINDING,Urod
337,16,GOMF_FERROUS_IRON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Mmgt1
338,16,GOMF_FERROUS_IRON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Slc11a2
339,16,GOMF_FERROUS_IRON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Slc25a28
340,16,GOMF_FERROUS_IRON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Slc25a37
341,16,GOMF_FERROUS_IRON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Slc39a14
342,16,GOMF_FERROUS_IRON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Slc40a1
343,17,GOMF_IRON_ION_BINDING,Abce1
344,17,GOMF_IRON_ION_BINDING,Aco2
345,17,GOMF_IRON_ION_BINDING,Acp5
346,17,GOMF_IRON_ION_BINDING,Ado
347,17,GOMF_IRON_ION_BINDING,Agmo
348,17,GOMF_IRON_ION_BINDING,Alkbh1
349,17,GOMF_IRON_ION_BINDING,Alkbh2
350,17,GOMF_IRON_ION_BINDING,Alkbh3
351,17,GOMF_IRON_ION_BINDING,Alkbh8
352,17,GOMF_IRON_ION_BINDING,Alox12
353,17,GOMF_IRON_ION_BINDING,Alox12b
354,17,GOMF_IRON_ION_BINDING,Alox12e
355,17,GOMF_IRON_ION_BINDING,Alox15
356,17,GOMF_IRON_ION_BINDING,Alox5
357,17,GOMF_IRON_ION_BINDING,Alox8
358,17,GOMF_IRON_ION_BINDING,Aloxe3
359,17,GOMF_IRON_ION_BINDING,Aox1
360,17,GOMF_IRON_ION_BINDING,Aox2
361,17,GOMF_IRON_ION_BINDING,Aox3
362,17,GOMF_IRON_ION_BINDING,Aox4
363,17,GOMF_IRON_ION_BINDING,Bbox1
364,17,GOMF_IRON_ION_BINDING,Calr
365,17,GOMF_IRON_ION_BINDING,Cdo1
366,17,GOMF_IRON_ION_BINDING,Ch25h
367,17,GOMF_IRON_ION_BINDING,Ciapin1
368,17,GOMF_IRON_ION_BINDING,Cisd1
369,17,GOMF_IRON_ION_BINDING,Cygb
370,17,GOMF_IRON_ION_BINDING,Cyp11a1
371,17,GOMF_IRON_ION_BINDING,Cyp11b2
372,17,GOMF_IRON_ION_BINDING,Cyp17a1
373,17,GOMF_IRON_ION_BINDING,Cyp19a1
374,17,GOMF_IRON_ION_BINDING,Cyp1a1
375,17,GOMF_IRON_ION_BINDING,Cyp1a2
376,17,GOMF_IRON_ION_BINDING,Cyp1b1
377,17,GOMF_IRON_ION_BINDING,Cyp20a1
378,17,GOMF_IRON_ION_BINDING,Cyp21a1
379,17,GOMF_IRON_ION_BINDING,Cyp24a1
380,17,GOMF_IRON_ION_BINDING,Cyp26a1
381,17,GOMF_IRON_ION_BINDING,Cyp26b1
382,17,GOMF_IRON_ION_BINDING,Cyp26c1
383,17,GOMF_IRON_ION_BINDING,Cyp27a1
384,17,GOMF_IRON_ION_BINDING,Cyp27b1
385,17,GOMF_IRON_ION_BINDING,Cyp2a12
386,17,GOMF_IRON_ION_BINDING,Cyp2b10
387,17,GOMF_IRON_ION_BINDING,Cyp2b19
388,17,GOMF_IRON_ION_BINDING,Cyp2b9
389,17,GOMF_IRON_ION_BINDING,Cyp2c23
390,17,GOMF_IRON_ION_BINDING,Cyp2c29
391,17,GOMF_IRON_ION_BINDING,Cyp2c37
392,17,GOMF_IRON_ION_BINDING,Cyp2c38
393,17,GOMF_IRON_ION_BINDING,Cyp2c39
394,17,GOMF_IRON_ION_BINDING,Cyp2c40
395,17,GOMF_IRON_ION_BINDING,Cyp2c50
396,17,GOMF_IRON_ION_BINDING,Cyp2c54
397,17,GOMF_IRON_ION_BINDING,Cyp2c55
398,17,GOMF_IRON_ION_BINDING,Cyp2c70
399,17,GOMF_IRON_ION_BINDING,Cyp2d10
400,17,GOMF_IRON_ION_BINDING,Cyp2d11
401,17,GOMF_IRON_ION_BINDING,Cyp2d26
402,17,GOMF_IRON_ION_BINDING,Cyp2d9
403,17,GOMF_IRON_ION_BINDING,Cyp2e1
404,17,GOMF_IRON_ION_BINDING,Cyp2f2
405,17,GOMF_IRON_ION_BINDING,Cyp2j5
406,17,GOMF_IRON_ION_BINDING,Cyp2j6
407,17,GOMF_IRON_ION_BINDING,Cyp2r1
408,17,GOMF_IRON_ION_BINDING,Cyp2s1
409,17,GOMF_IRON_ION_BINDING,Cyp2u1
410,17,GOMF_IRON_ION_BINDING,Cyp2w1
411,17,GOMF_IRON_ION_BINDING,Cyp39a1
412,17,GOMF_IRON_ION_BINDING,Cyp3a11
413,17,GOMF_IRON_ION_BINDING,Cyp3a13
414,17,GOMF_IRON_ION_BINDING,Cyp3a16
415,17,GOMF_IRON_ION_BINDING,Cyp3a25
416,17,GOMF_IRON_ION_BINDING,Cyp3a41a
417,17,GOMF_IRON_ION_BINDING,Cyp3a41b
418,17,GOMF_IRON_ION_BINDING,Cyp46a1
419,17,GOMF_IRON_ION_BINDING,Cyp4a10
420,17,GOMF_IRON_ION_BINDING,Cyp4a12a
421,17,GOMF_IRON_ION_BINDING,Cyp4a12b
422,17,GOMF_IRON_ION_BINDING,Cyp4a14
423,17,GOMF_IRON_ION_BINDING,Cyp4b1
424,17,GOMF_IRON_ION_BINDING,Cyp4f14
425,17,GOMF_IRON_ION_BINDING,Cyp4f18
426,17,GOMF_IRON_ION_BINDING,Cyp4v3
427,17,GOMF_IRON_ION_BINDING,Cyp4x1
428,17,GOMF_IRON_ION_BINDING,Cyp51
429,17,GOMF_IRON_ION_BINDING,Cyp7a1
430,17,GOMF_IRON_ION_BINDING,Cyp7b1
431,17,GOMF_IRON_ION_BINDING,Cyp8b1
432,17,GOMF_IRON_ION_BINDING,Dnajc24
433,17,GOMF_IRON_ION_BINDING,Dohh
434,17,GOMF_IRON_ION_BINDING,Dpyd
435,17,GOMF_IRON_ION_BINDING,Egln1
436,17,GOMF_IRON_ION_BINDING,Egln2
437,17,GOMF_IRON_ION_BINDING,Egln3
438,17,GOMF_IRON_ION_BINDING,Ethe1
439,17,GOMF_IRON_ION_BINDING,Fa2h
440,17,GOMF_IRON_ION_BINDING,Fbxl5
441,17,GOMF_IRON_ION_BINDING,Fdx1
442,17,GOMF_IRON_ION_BINDING,Fech
443,17,GOMF_IRON_ION_BINDING,Ftdc1
444,17,GOMF_IRON_ION_BINDING,Ftdc2
445,17,GOMF_IRON_ION_BINDING,Fth1
446,17,GOMF_IRON_ION_BINDING,Fthl17a
447,17,GOMF_IRON_ION_BINDING,Fthl17b
448,17,GOMF_IRON_ION_BINDING,Fthl17c
449,17,GOMF_IRON_ION_BINDING,Fthl17d
450,17,GOMF_IRON_ION_BINDING,Fthl17e
451,17,GOMF_IRON_ION_BINDING,Fthl17f
452,17,GOMF_IRON_ION_BINDING,Ftl1
453,17,GOMF_IRON_ION_BINDING,Ftl1-ps2
454,17,GOMF_IRON_ION_BINDING,Ftl2-ps
455,17,GOMF_IRON_ION_BINDING,Ftmt
456,17,GOMF_IRON_ION_BINDING,Fto
457,17,GOMF_IRON_ION_BINDING,Fxn
458,17,GOMF_IRON_ION_BINDING,Haao
459,17,GOMF_IRON_ION_BINDING,Hba-x
460,17,GOMF_IRON_ION_BINDING,Heph
461,17,GOMF_IRON_ION_BINDING,Hif1an
462,17,GOMF_IRON_ION_BINDING,Hpd
463,17,GOMF_IRON_ION_BINDING,Inhca
464,17,GOMF_IRON_ION_BINDING,Isca2
465,17,GOMF_IRON_ION_BINDING,Iscu
466,17,GOMF_IRON_ION_BINDING,Jmjd6
467,17,GOMF_IRON_ION_BINDING,Kdm3a
468,17,GOMF_IRON_ION_BINDING,Kdm7a
469,17,GOMF_IRON_ION_BINDING,Lcn2
470,17,GOMF_IRON_ION_BINDING,Ltf
471,17,GOMF_IRON_ION_BINDING,Meltf
472,17,GOMF_IRON_ION_BINDING,Miox
473,17,GOMF_IRON_ION_BINDING,Msmo1
474,17,GOMF_IRON_ION_BINDING,Nfu1
475,17,GOMF_IRON_ION_BINDING,Nt5e
476,17,GOMF_IRON_ION_BINDING,Ogfod1
477,17,GOMF_IRON_ION_BINDING,Ogfod2
478,17,GOMF_IRON_ION_BINDING,Ogfod3
479,17,GOMF_IRON_ION_BINDING,P3h1
480,17,GOMF_IRON_ION_BINDING,P3h2
481,17,GOMF_IRON_ION_BINDING,P3h3
482,17,GOMF_IRON_ION_BINDING,P4ha1
483,17,GOMF_IRON_ION_BINDING,P4ha2
484,17,GOMF_IRON_ION_BINDING,P4ha3
485,17,GOMF_IRON_ION_BINDING,P4htm
486,17,GOMF_IRON_ION_BINDING,Pah
487,17,GOMF_IRON_ION_BINDING,Phf2
488,17,GOMF_IRON_ION_BINDING,Phf8
489,17,GOMF_IRON_ION_BINDING,Phyh
490,17,GOMF_IRON_ION_BINDING,Plod1
491,17,GOMF_IRON_ION_BINDING,Plod2
492,17,GOMF_IRON_ION_BINDING,Plod3
493,17,GOMF_IRON_ION_BINDING,Ppef1
494,17,GOMF_IRON_ION_BINDING,Ppef2
495,17,GOMF_IRON_ION_BINDING,Ptgis
496,17,GOMF_IRON_ION_BINDING,Riox1
497,17,GOMF_IRON_ION_BINDING,Rplp2
498,17,GOMF_IRON_ION_BINDING,Rplp2-ps1
499,17,GOMF_IRON_ION_BINDING,Rrm2
500,17,GOMF_IRON_ION_BINDING,Sc5d
501,17,GOMF_IRON_ION_BINDING,Scd1
502,17,GOMF_IRON_ION_BINDING,Scd2
503,17,GOMF_IRON_ION_BINDING,Scd3
504,17,GOMF_IRON_ION_BINDING,Scd4
505,17,GOMF_IRON_ION_BINDING,Slc11a2
506,17,GOMF_IRON_ION_BINDING,Snca
507,17,GOMF_IRON_ION_BINDING,Tbxas1
508,17,GOMF_IRON_ION_BINDING,Tet1
509,17,GOMF_IRON_ION_BINDING,Tet2
510,17,GOMF_IRON_ION_BINDING,Th
511,17,GOMF_IRON_ION_BINDING,Tph1
512,17,GOMF_IRON_ION_BINDING,Tph2
513,17,GOMF_IRON_ION_BINDING,Trf
514,17,GOMF_IRON_ION_BINDING,Tyw5
515,17,GOMF_IRON_ION_BINDING,Urod
516,17,GOMF_IRON_ION_BINDING,Xdh
517,18,GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Mmgt1
518,18,GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Slc11a1
519,18,GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Slc11a2
520,18,GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Slc25a28
521,18,GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Slc25a37
522,18,GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Slc39a14
523,18,GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Slc40a1
524,18,GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Tfrc
525,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Ahr
526,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp11a1
527,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp11b1
528,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp11b2
529,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp2u1
530,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp4a10
531,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp4a12a
532,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp4a12b
533,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp4a14
534,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp4a29
535,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp4a30b
536,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp4a31
537,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp4a32
538,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp4f14
539,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp4f15
540,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Cyp4f18
541,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Fdx1
542,19,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,Hmox1
543,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Aco1
544,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6ap1
545,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v0a1
546,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v0a2
547,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v0a4
548,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v0b
549,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v0c
550,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v0d1
551,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v0d2
552,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v0e
553,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v0e2
554,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1a
555,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1b1
556,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1b2
557,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1c1
558,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1c2
559,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1d
560,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1e1
561,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1e2
562,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1f
563,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1g1
564,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1g2
565,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1g3
566,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Atp6v1h
567,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Cand1
568,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Cp
569,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Cul1
570,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Cybrd1
571,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Fbxl5
572,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Flvcr1
573,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Fth1
574,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Ftl2-ps
575,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Ftmt
576,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Heph
577,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Hfe
578,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Hmox1
579,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Hmox2
580,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Ireb2
581,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Lcn2
582,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Mcoln1
583,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Nedd8
584,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Rps27a
585,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Skp1
586,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Slc11a2
587,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Slc22a17
588,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Slc40a1
589,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Slc46a1
590,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Steap3
591,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Steap4
592,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Tcirg1
593,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Tfr2
594,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Tfrc
595,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Trf
596,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Uba52
597,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Uba52rt
598,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Ubb
599,20,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Ubc
600,21,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,Fdx1
601,21,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,Fdx2
602,21,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,Fdxr
603,21,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,Fxn
604,21,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,Glrx5
605,21,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,Hscb
606,21,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,Isca1
607,21,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,Isca2
608,21,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,Iscu
609,21,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,Lyrm4
610,21,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,Nfs1
611,22,WP_IRON_HOMEOSTASIS,Fth1
612,22,WP_IRON_HOMEOSTASIS,Ftl1
613,22,WP_IRON_HOMEOSTASIS,Hamp
614,22,WP_IRON_HOMEOSTASIS,Hamp2
615,22,WP_IRON_HOMEOSTASIS,Hfe
616,22,WP_IRON_HOMEOSTASIS,Hjv
617,22,WP_IRON_HOMEOSTASIS,Il1a
618,22,WP_IRON_HOMEOSTASIS,Il6
619,22,WP_IRON_HOMEOSTASIS,Il6ra
620,22,WP_IRON_HOMEOSTASIS,Ireb2
621,22,WP_IRON_HOMEOSTASIS,Slc40a1
622,22,WP_IRON_HOMEOSTASIS,Tfr2
623,22,WP_IRON_HOMEOSTASIS,Tnf
624,22,WP_IRON_HOMEOSTASIS,Trf
